#id;characters;meanings;firstReading;readings;partsOfSpeech;level;url
4680;日本製;Made In Japan;にほんせい;にほんせい;noun;24;https://www.wanikani.com/vocabulary/%E6%97%A5%E6%9C%AC%E8%A3%BD
4682;アメリカ製;Made In USA, Made in America;あめりかせい;あめりかせい, アメリカせい;noun;24;https://www.wanikani.com/vocabulary/%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E8%A3%BD
4760;通販;Mail Order;つうはん;つうはん;noun, する verb, の adjective;24;https://www.wanikani.com/vocabulary/%E9%80%9A%E8%B2%A9
4719;管理;Management, Administration;かんり;かんり;noun, する verb;24;https://www.wanikani.com/vocabulary/%E7%AE%A1%E7%90%86
4678;製作;Manufacturing, Production;せいさく;せいさく;noun, する verb, の adjective;24;https://www.wanikani.com/vocabulary/%E8%A3%BD%E4%BD%9C
4734;武道;Martial Arts;ぶどう;ぶどう;noun;24;https://www.wanikani.com/vocabulary/%E6%AD%A6%E9%81%93
4738;品質;Material Quality, Item Quality, Product Quality, Quality;ひんしつ;ひんしつ;noun;24;https://www.wanikani.com/vocabulary/%E5%93%81%E8%B3%AA
4706;都庁;Metropolitan Government, Metro Government;とちょう;とちょう;noun;24;https://www.wanikani.com/vocabulary/%E9%83%BD%E5%BA%81
4707;警視庁;Metropolitan Police Department, Metro Police Department;けいしちょう;けいしちょう;noun;24;https://www.wanikani.com/vocabulary/%E8%AD%A6%E8%A6%96%E5%BA%81
4703;型;Model, Type, Mold;かた;かた;noun;24;https://www.wanikani.com/vocabulary/%E5%9E%8B
4674;月額;Monthly Amount;げつがく;げつがく;noun;24;https://www.wanikani.com/vocabulary/%E6%9C%88%E9%A1%8D
4701;一層;Much More, All The More;いっそう;いっそう;adverb, の adjective;24;https://www.wanikani.com/vocabulary/%E4%B8%80%E5%B1%A4
4690;狭い;Narrow;せまい;せまい;い adjective;24;https://www.wanikani.com/vocabulary/%E7%8B%AD%E3%81%84
4730;国境;National Border;こっきょう;こっきょう, くにざかい;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E5%9B%BD%E5%A2%83
4688;祝日;National Holiday, Public Holiday;しゅくじつ;しゅくじつ;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E7%A5%9D%E6%97%A5
4708;警察庁;National Police Agency;けいさつちょう;けいさつちょう;noun;24;https://www.wanikani.com/vocabulary/%E8%AD%A6%E5%AF%9F%E5%BA%81
4712;近視;Nearsightedness, Shortsightedness, Myopia;きんし;きんし;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E8%BF%91%E8%A6%96
4686;不燃ゴミ;Nonburnable Garbage, Unburnable Garbage, Nonburnable Trash, Unburnable Trash, Nonburnable Rubbish, Unburnable Rubbish;ふねんごみ;ふねんごみ, ふねんゴミ;noun;24;https://www.wanikani.com/vocabulary/%E4%B8%8D%E7%87%83%E3%82%B4%E3%83%9F
4751;提供;Offer, Program Sponsoring, Programme Sponsoring;ていきょう;ていきょう;noun, する verb;24;https://www.wanikani.com/vocabulary/%E6%8F%90%E4%BE%9B
4862;営業中;Open For Business;えいぎょうちゅう;えいぎょうちゅう;noun;24;https://www.wanikani.com/vocabulary/%E5%96%B6%E6%A5%AD%E4%B8%AD
4661;過去形;Past Tense;かこけい;かこけい;noun;24;https://www.wanikani.com/vocabulary/%E9%81%8E%E5%8E%BB%E5%BD%A2
4723;現象;Phenomenon;げんしょう;げんしょう;noun;24;https://www.wanikani.com/vocabulary/%E7%8F%BE%E8%B1%A1
4718;管;Pipe, Tube;くだ;くだ;noun, suffix;24;https://www.wanikani.com/vocabulary/%E7%AE%A1
4863;置き場;Place To Put Something, Place To Put Down, Location To Put Something, Location To Put Down;おきば;おきば;noun;24;https://www.wanikani.com/vocabulary/%E7%BD%AE%E3%81%8D%E5%A0%B4
8808;値札;Price Tag;ねふだ;ねふだ;noun;24;https://www.wanikani.com/vocabulary/%E5%80%A4%E6%9C%AD
4698;所載;Printed, Published;しょさい;しょさい;noun;24;https://www.wanikani.com/vocabulary/%E6%89%80%E8%BC%89
4677;製品;Product, Manufactured Goods;せいひん;せいひん;noun;24;https://www.wanikani.com/vocabulary/%E8%A3%BD%E5%93%81
4705;原型;Prototype, Model;げんけい;げんけい;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E5%8E%9F%E5%9E%8B
4736;質;Quality;しつ;しつ;noun, suffix;24;https://www.wanikani.com/vocabulary/%E8%B3%AA
4726;量;Quantity, Amount;りょう;りょう;noun, suffix;24;https://www.wanikani.com/vocabulary/%E9%87%8F
4737;質問;Question;しつもん;しつもん;noun, する verb, の adjective;24;https://www.wanikani.com/vocabulary/%E8%B3%AA%E5%95%8F
4699;記載;Record, Report;きさい;きさい;noun, する verb;24;https://www.wanikani.com/vocabulary/%E8%A8%98%E8%BC%89
4676;残額;Remaining Amount;ざんがく;ざんがく;noun;24;https://www.wanikani.com/vocabulary/%E6%AE%8B%E9%A1%8D
4665;応援団;Rooting Section, Cheerleaders, Cheering Section;おうえんだん;おうえんだん;noun;24;https://www.wanikani.com/vocabulary/%E5%BF%9C%E6%8F%B4%E5%9B%A3
4758;販売;Sales, Selling, Marketing;はんばい;はんばい;noun, する verb;24;https://www.wanikani.com/vocabulary/%E8%B2%A9%E5%A3%B2
4735;武士;Samurai;ぶし;ぶし;noun;24;https://www.wanikani.com/vocabulary/%E6%AD%A6%E5%A3%AB
4711;視覚;Sense Of Sight, Sight;しかく;しかく;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E8%A6%96%E8%A6%9A
8899;半袖;Short Sleeves;はんそで;はんそで;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E5%8D%8A%E8%A2%96
4691;肩;Shoulder;かた;かた;noun;24;https://www.wanikani.com/vocabulary/%E8%82%A9
4666;規準;Standard, Criterion;きじゅん;きじゅん;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E8%A6%8F%E6%BA%96
4761;株;Stock, Share;かぶ;かぶ;counter, noun;24;https://www.wanikani.com/vocabulary/%E6%A0%AA
4762;株式;Stock, Share, Stocks, Shares;かぶしき;かぶしき;noun;24;https://www.wanikani.com/vocabulary/%E6%A0%AA%E5%BC%8F
4864;主観的;Subjective;しゅかんてき;しゅかんてき;な adjective;24;https://www.wanikani.com/vocabulary/%E4%B8%BB%E8%A6%B3%E7%9A%84
4722;対象;Target, Subject;たいしょう;たいしょう;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E5%AF%BE%E8%B1%A1
4717;時差;Time Difference;じさ;じさ;noun;24;https://www.wanikani.com/vocabulary/%E6%99%82%E5%B7%AE
4865;援助する;To Assist, To Aid;えんじょする;えんじょする;する verb;24;https://www.wanikani.com/vocabulary/%E6%8F%B4%E5%8A%A9%E3%81%99%E3%82%8B
4689;届く;To Be Delivered, To Arrive, To Reach;とどく;とどく;intransitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E5%B1%8A%E3%81%8F
4655;違う;To Be Different, To Be Wrong, To Be Mistaken, To Vary, To Differ;ちがう;ちがう;intransitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E9%81%95%E3%81%86
4700;載る;To Be Published, To Be Reported, To Be Printed;のる;のる;intransitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E8%BC%89%E3%82%8B
6235;燃やす;To Burn Something, To Burn;もやす;もやす;transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E7%87%83%E3%82%84%E3%81%99
4668;担ぐ;To Carry, To Shoulder;かつぐ;かつぐ;transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E6%8B%85%E3%81%90
4687;祝う;To Celebrate;いわう;いわう;transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E7%A5%9D%E3%81%86
4755;発展する;To Develop;はってんする;はってんする;する verb;24;https://www.wanikani.com/vocabulary/%E7%99%BA%E5%B1%95%E3%81%99%E3%82%8B
4710;無視する;To Ignore, To Disregard;むしする;むしする;する verb;24;https://www.wanikani.com/vocabulary/%E7%84%A1%E8%A6%96%E3%81%99%E3%82%8B
4752;供える;To Make An Offering, To Offer;そなえる;そなえる;transitive verb, ichidan verb;24;https://www.wanikani.com/vocabulary/%E4%BE%9B%E3%81%88%E3%82%8B
4725;量る;To Measure, To Weigh;はかる;はかる;transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E9%87%8F%E3%82%8B
4741;述べる;To Mention, To State, To Explain;のべる;のべる;transitive verb, ichidan verb;24;https://www.wanikani.com/vocabulary/%E8%BF%B0%E3%81%B9%E3%82%8B
4660;寝坊する;To Oversleep;ねぼうする;ねぼうする;する verb;24;https://www.wanikani.com/vocabulary/%E5%AF%9D%E5%9D%8A%E3%81%99%E3%82%8B
7711;指差す;To Point At, To Point To;ゆびさす;ゆびさす;transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E6%8C%87%E5%B7%AE%E3%81%99
4869;提案する;To Propose;ていあんする;ていあんする;する verb;24;https://www.wanikani.com/vocabulary/%E6%8F%90%E6%A1%88%E3%81%99%E3%82%8B
4866;応援する;To Root For, To Cheer On, To Cheer For;おうえんする;おうえんする;する verb;24;https://www.wanikani.com/vocabulary/%E5%BF%9C%E6%8F%B4%E3%81%99%E3%82%8B
4657;営業する;To Run A Business, To Manage A Business;えいぎょうする;えいぎょうする;する verb;24;https://www.wanikani.com/vocabulary/%E5%96%B6%E6%A5%AD%E3%81%99%E3%82%8B
4714;差す;To Shine At, To Shine On;さす;さす;intransitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E5%B7%AE%E3%81%99
4870;支援する;To Support, To Back, To Aid;しえんする;しえんする;する verb;24;https://www.wanikani.com/vocabulary/%E6%94%AF%E6%8F%B4%E3%81%99%E3%82%8B
4695;触る;To Touch;さわる;さわる;intransitive verb, transitive verb, godan verb;24;https://www.wanikani.com/vocabulary/%E8%A7%A6%E3%82%8B
4662;過ぎ;Too Much, After, Past;すぎ;すぎ;noun, suffix;24;https://www.wanikani.com/vocabulary/%E9%81%8E%E3%81%8E
7599;全額;Total, Full Amount, Sum, Total Amount, Entirety, Grand Total;ぜんがく;ぜんがく;noun;24;https://www.wanikani.com/vocabulary/%E5%85%A8%E9%A1%8D
4697;感触;Touch, Feel, Touch Sense, Sense Of Touch;かんしょく;かんしょく;noun, する verb;24;https://www.wanikani.com/vocabulary/%E6%84%9F%E8%A7%A6
4871;観光客;Tourist, Sightseer;かんこうきゃく;かんこうきゃく;noun;24;https://www.wanikani.com/vocabulary/%E8%A6%B3%E5%85%89%E5%AE%A2
4754;展示会;Trade Show, Exhibition;てんじかい;てんじかい;noun;24;https://www.wanikani.com/vocabulary/%E5%B1%95%E7%A4%BA%E4%BC%9A
4658;伝統的;Traditional;でんとうてき;でんとうてき;な adjective;24;https://www.wanikani.com/vocabulary/%E4%BC%9D%E7%B5%B1%E7%9A%84
8755;輸送;Transport, Transportation;ゆそう;ゆそう;noun, する verb;24;https://www.wanikani.com/vocabulary/%E8%BC%B8%E9%80%81
4704;典型的;Typical;てんけいてき;てんけいてき;な adjective;24;https://www.wanikani.com/vocabulary/%E5%85%B8%E5%9E%8B%E7%9A%84
4756;展開;Unfolding, Development;てんかい;てんかい;noun, する verb;24;https://www.wanikani.com/vocabulary/%E5%B1%95%E9%96%8B
4664;価値観;Values, Sense Of Values, Moral Values;かちかん;かちかん;noun;24;https://www.wanikani.com/vocabulary/%E4%BE%A1%E5%80%A4%E8%A6%B3
4759;自動販売機;Vending Machine;じどうはんばいき;じどうはんばいき;noun;24;https://www.wanikani.com/vocabulary/%E8%87%AA%E5%8B%95%E8%B2%A9%E5%A3%B2%E6%A9%9F
4868;副大統領;Vice President;ふくだいとうりょう;ふくだいとうりょう;noun;24;https://www.wanikani.com/vocabulary/%E5%89%AF%E5%A4%A7%E7%B5%B1%E9%A0%98
4694;腰;Waist;こし;こし;noun;24;https://www.wanikani.com/vocabulary/%E8%85%B0
4733;武器;Weapon;ぶき;ぶき;noun;24;https://www.wanikani.com/vocabulary/%E6%AD%A6%E5%99%A8
4724;気象;Weather, Disposition;きしょう;きしょう;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E6%B0%97%E8%B1%A1
4679;木製;Wooden, Made From Wood, Made Of Wood;もくせい;もくせい;noun, の adjective;24;https://www.wanikani.com/vocabulary/%E6%9C%A8%E8%A3%BD
4693;腕時計;Wristwatch, Watch;うでどけい;うでどけい;noun;24;https://www.wanikani.com/vocabulary/%E8%85%95%E6%99%82%E8%A8%88
4789;告訴;Accusation, Charge;こくそ;こくそ;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E5%91%8A%E8%A8%B4
4872;女優;Actress;じょゆう;じょゆう;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E5%A5%B3%E5%84%AA
4806;効果;An Effect, Effect;こうか;こうか;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E5%8A%B9%E6%9E%9C
4791;逮捕;Arrest, Capture, Apprehension;たいほ;たいほ;noun, する verb;25;https://www.wanikani.com/vocabulary/%E9%80%AE%E6%8D%95
4809;所属;Attached To, Belong To;しょぞく;しょぞく;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E6%89%80%E5%B1%9E
4781;票;Ballot, A Vote, Vote;ひょう;ひょう;counter, noun, suffix;25;https://www.wanikani.com/vocabulary/%E7%A5%A8
4772;賞与金;Bonus;しょうよきん;しょうよきん;noun;25;https://www.wanikani.com/vocabulary/%E8%B3%9E%E4%B8%8E%E9%87%91
4784;景況;Business Climate, Economic Climate, Condition, The Situation;けいきょう;けいきょう;noun;25;https://www.wanikani.com/vocabulary/%E6%99%AF%E6%B3%81
4793;候補者;Candidate, Applicant;こうほしゃ;こうほしゃ;noun;25;https://www.wanikani.com/vocabulary/%E5%80%99%E8%A3%9C%E8%80%85
4794;気候;Climate;きこう;きこう;noun;25;https://www.wanikani.com/vocabulary/%E6%B0%97%E5%80%99
4786;全景;Complete View, Full View, Panoramic View, Panorama;ぜんけい;ぜんけい;noun;25;https://www.wanikani.com/vocabulary/%E5%85%A8%E6%99%AF
4569;状況;Condition, Circumstances, Situation;じょうきょう;じょうきょう;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E7%8A%B6%E6%B3%81
4828;捜査;Criminal Investigation;そうさ;そうさ;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E6%8D%9C%E6%9F%BB
4813;習慣;Custom, Habit;しゅうかん;しゅうかん;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E7%BF%92%E6%85%A3
4829;絞殺;Death By Strangling, Strangled To Death, Strangling;こうさつ;こうさつ;noun, する verb;25;https://www.wanikani.com/vocabulary/%E7%B5%9E%E6%AE%BA
4765;割引;Discount;わりびき;わりびき;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E5%89%B2%E5%BC%95
7767;反響;Echo, Reverberation, Influence, Repercussion, Reaction;はんきょう;はんきょう;noun, する verb;25;https://www.wanikani.com/vocabulary/%E5%8F%8D%E9%9F%BF
4808;効力;Effectiveness, In Effect;こうりょく;こうりょく;noun;25;https://www.wanikani.com/vocabulary/%E5%8A%B9%E5%8A%9B
4807;効率;Efficiency;こうりつ;こうりつ;noun;25;https://www.wanikani.com/vocabulary/%E5%8A%B9%E7%8E%87
4833;年輩;Elderly Person, Old Person, Elderly;ねんぱい;ねんぱい;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E5%B9%B4%E8%BC%A9
4799;結構;Fine, Fairly, Alright, Quite, Pretty;けっこう;けっこう;adverb, noun, な adjective;25;https://www.wanikani.com/vocabulary/%E7%B5%90%E6%A7%8B
4825;上巻;First Volume;じょうかん;じょうかん;noun;25;https://www.wanikani.com/vocabulary/%E4%B8%8A%E5%B7%BB
4787;前景;Foreground;ぜんけい;ぜんけい;noun;25;https://www.wanikani.com/vocabulary/%E5%89%8D%E6%99%AF
4802;新鮮;Fresh;しんせん;しんせん;な adjective;25;https://www.wanikani.com/vocabulary/%E6%96%B0%E9%AE%AE
4804;鮮魚;Fresh Fish;せんぎょ;せんぎょ;noun;25;https://www.wanikani.com/vocabulary/%E9%AE%AE%E9%AD%9A
4818;満員;Full House, No Vacancy, Sold Out;まんいん;まんいん;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E6%BA%80%E5%93%A1
4817;満月;Full Moon;まんげつ;まんげつ;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E6%BA%80%E6%9C%88
4774;含意;Implication, Hint At, Suggestion;がんい;がんい;noun, する verb;25;https://www.wanikani.com/vocabulary/%E5%90%AB%E6%84%8F
4750;無限;Infinite, Limitless;むげん;むげん;な adjective, の adjective;25;https://www.wanikani.com/vocabulary/%E7%84%A1%E9%99%90
4780;影響;Influence;えいきょう;えいきょう;noun;25;https://www.wanikani.com/vocabulary/%E5%BD%B1%E9%9F%BF
7713;不規則;Irregularity, Unsteadiness, Disorderly, Irregular, Erratic, Inconsistent;ふきそく;ふきそく;noun, な adjective;25;https://www.wanikani.com/vocabulary/%E4%B8%8D%E8%A6%8F%E5%89%87
4832;後輩;Junior, One's Junior;こうはい;こうはい;noun;25;https://www.wanikani.com/vocabulary/%E5%BE%8C%E8%BC%A9
4824;下巻;Last Volume, Final Volume;げかん;げかん;noun;25;https://www.wanikani.com/vocabulary/%E4%B8%8B%E5%B7%BB
4790;訴訟;Lawsuit, Litigation;そしょう;そしょう;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E8%A8%B4%E8%A8%9F
4874;革ジャン;Leather Jacket;かわじゃん;かわじゃん, かわジャン;noun;25;https://www.wanikani.com/vocabulary/%E9%9D%A9%E3%82%B8%E3%83%A3%E3%83%B3
4744;限界;Limit, Boundary;げんかい;げんかい;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E9%99%90%E7%95%8C
4745;限定;Limit;げんてい;げんてい;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E9%99%90%E5%AE%9A
4746;限度;Limit;げんど;げんど;noun;25;https://www.wanikani.com/vocabulary/%E9%99%90%E5%BA%A6
4821;肥料;Manure, Fertilizer;ひりょう;ひりょう;noun;25;https://www.wanikani.com/vocabulary/%E8%82%A5%E6%96%99
4811;金属;Metal;きんぞく;きんぞく;noun;25;https://www.wanikani.com/vocabulary/%E9%87%91%E5%B1%9E
8756;掛け算;Multiplication;かけざん;かけざん;noun;25;https://www.wanikani.com/vocabulary/%E6%8E%9B%E3%81%91%E7%AE%97
4875;長崎県;Nagasaki Prefecture;ながさきけん;ながさきけん;proper noun;25;https://www.wanikani.com/vocabulary/%E9%95%B7%E5%B4%8E%E7%9C%8C
4820;肥満;Obesity;ひまん;ひまん;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E8%82%A5%E6%BA%80
4823;一巻;One Volume, First Volume;いっかん;いっかん;noun;25;https://www.wanikani.com/vocabulary/%E4%B8%80%E5%B7%BB
4798;構成;Organization, Configuration;こうせい;こうせい;noun, する verb, の adjective;25;https://www.wanikani.com/vocabulary/%E6%A7%8B%E6%88%90
4800;模様;Pattern;もよう;もよう;noun;25;https://www.wanikani.com/vocabulary/%E6%A8%A1%E6%A7%98
4819;満点;Perfect Score;まんてん;まんてん;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E6%BA%80%E7%82%B9
4770;模型;Plastic Model, Model, Dummy, Scale Model;もけい;もけい;noun, の adjective;25;https://www.wanikani.com/vocabulary/%E6%A8%A1%E5%9E%8B
4815;豊満;Plump, Full Figured;ほうまん;ほうまん;noun, な adjective;25;https://www.wanikani.com/vocabulary/%E8%B1%8A%E6%BA%80
4776;不況;Recession;ふきょう;ふきょう;noun, な adjective, の adjective;25;https://www.wanikani.com/vocabulary/%E4%B8%8D%E6%B3%81
7654;規則正しい;Regular, Well Regulated, Systematic;きそくただしい;きそくただしい;い adjective;25;https://www.wanikani.com/vocabulary/%E8%A6%8F%E5%89%87%E6%AD%A3%E3%81%97%E3%81%84
4835;隠居;Retirement;いんきょ;いんきょ;noun, する verb;25;https://www.wanikani.com/vocabulary/%E9%9A%A0%E5%B1%85
4873;革命家;Revolutionary, A Revolutionary;かくめいか;かくめいか;noun;25;https://www.wanikani.com/vocabulary/%E9%9D%A9%E5%91%BD%E5%AE%B6
7494;律動的;Rhythmical, Rhythmic;りつどうてき;りつどうてき;な adjective;25;https://www.wanikani.com/vocabulary/%E5%BE%8B%E5%8B%95%E7%9A%84
